origin_stop_id,reachable_stop_id,walking_time
at:47:61044:0,at:47:61045:0,0 days 00:02:01.749764399
at:47:61044:0,at:47:61048:0,0 days 00:04:40.618293600
at:47:61044:0,at:47:64660:0,0 days 00:02:26.736432
at:47:61044:0,at:47:64856:0,0 days 00:01:20.389454400
at:47:61044:0,at:47:66376:0,0 days 00:04:42.548718
at:47:61045:0,at:47:61040:0,0 days 00:04:17.042019600
at:47:61045:0,at:47:61041:0,0 days 00:03:16.151907600
at:47:61045:0,at:47:61042:0,0 days 00:03:07.979511600
at:47:61045:0,at:47:61043:0,0 days 00:03:21.866832
at:47:61045:0,at:47:61044:0,0 days 00:02:01.749764399
at:47:61045:0,at:47:62218:0,0 days 00:04:55.305570
at:47:61045:0,at:47:64660:0,0 days 00:04:26.115902400
at:47:61045:0,at:47:64661:0,0 days 00:04:13.377410400
at:47:61045:0,at:47:64856:0,0 days 00:02:46.468154400
at:47:61048:0,at:47:61044:0,0 days 00:04:40.618293600
at:47:61048:0,at:47:61049:0,0 days 00:03:41.102780400
at:47:61048:0,at:47:64660:0,0 days 00:02:17.251583999
at:47:61048:0,at:47:64856:0,0 days 00:03:53.306600400
at:47:61048:0,at:47:66376:0,0 days 00:02:54.208212
at:47:61049:0,at:47:61048:0,0 days 00:03:41.102780400
at:47:61049:0,at:47:66376:0,0 days 00:04:16.140432
at:47:61051:0,at:47:61053:0,0 days 00:04:31.477890
at:47:61051:0,at:47:61453:0,0 days 00:02:03.236492399
at:47:61051:0,at:47:68163:0,0 days 00:03:19.819962
at:47:61051:0,at:47:68470:0,0 days 00:01:19.721672400
at:47:61052:0,at:47:61053:0,0 days 00:02:03.560056800
at:47:61052:0,at:47:62291:0,0 days 00:04:23.054325600
at:47:61052:0,at:47:64656:0,0 days 00:04:45.095286
at:47:61052:0,at:47:64859:0,0 days 00:03:35.212878
at:47:61052:0,at:47:68329:0,0 days 00:04:56.119839600
at:47:61053:0,at:47:61051:0,0 days 00:04:31.477890
at:47:61053:0,at:47:61052:0,0 days 00:02:03.560056800
at:47:61053:0,at:47:61453:0,0 days 00:04:46.697109600
at:47:61053:0,at:47:64859:0,0 days 00:03:43.179264
at:47:61053:0,at:47:68163:0,0 days 00:03:43.981354800
at:47:61053:0,at:47:68470:0,0 days 00:04:09.195970800
at:47:61054:0,at:47:64656:0,0 days 00:04:21.369432
at:47:61054:0,at:47:64657:0,0 days 00:03:34.384222800
at:47:61054:0,at:47:64658:0,0 days 00:03:16.343830800
at:47:61054:0,at:47:68329:0,0 days 00:04:04.450295999
at:47:61055:0,at:47:61068:0,0 days 00:03:25.012076400
at:47:61055:0,at:47:64539:0,0 days 00:04:33.633278400
at:47:61055:0,at:47:64540:0,0 days 00:02:34.245650400
at:47:61057:0,at:47:64534:0,0 days 00:03:32.190469200
at:47:61060:0,at:47:61321:0,0 days 00:04:38.706585600
at:47:61061:0,at:47:61072:0,0 days 00:03:15.949314
at:47:61061:0,at:47:61073:0,0 days 00:03:36.622911600
at:47:61061:0,at:47:62428:0,0 days 00:04:05.527732800
at:47:61067:0,at:47:62100:0,0 days 00:01:55.615692
at:47:61068:0,at:47:61055:0,0 days 00:03:25.012076400
at:47:61068:0,at:47:61079:0,0 days 00:02:08.217715200
at:47:61068:0,at:47:64541:0,0 days 00:04:37.447226400
at:47:61072:0,at:47:61061:0,0 days 00:03:15.949314
at:47:61072:0,at:47:61073:0,0 days 00:03:18.404791200
at:47:61073:0,at:47:61061:0,0 days 00:03:36.622911600
at:47:61073:0,at:47:61072:0,0 days 00:03:18.404791200
at:47:61077:0,at:47:65818:0,0 days 00:03:27.925542
at:47:61077:0,at:47:65821:0,0 days 00:03:33.953522400
at:47:61078:0,at:47:61410:0,0 days 00:02:41.504766
at:47:61078:0,at:47:68181:0,0 days 00:03:21.614907600
at:47:61079:0,at:47:61068:0,0 days 00:02:08.217715200
at:47:61079:0,at:47:64541:0,0 days 00:04:23.202004800
at:47:61079:0,at:47:65818:0,0 days 00:02:56.157136800
at:47:61079:0,at:47:65821:0,0 days 00:03:56.344150800
at:47:61081:0,at:47:61409:0,0 days 00:02:39.302379600
at:47:61083:0,at:47:62181:0,0 days 00:03:09.333543600
at:47:61083:0,at:47:62182:0,0 days 00:01:40.907179200
at:47:61083:0,at:47:62183:0,0 days 00:02:07.586941200
at:47:61083:0,at:47:62322:0,0 days 00:00:36.905086800
at:47:61083:0,at:47:64455:0,0 days 00:02:34.593738
at:47:61085:0,at:47:61172:0,0 days 00:01:55.502119200
at:47:61085:0,at:47:62181:0,0 days 00:04:52.634229600
at:47:61085:0,at:47:62183:0,0 days 00:04:06.748089600
at:47:61085:0,at:47:62185:0,0 days 00:03:51.796735200
at:47:61085:0,at:47:62495:0,0 days 00:02:06.644907599
at:47:61085:0,at:47:62496:0,0 days 00:01:34.539312
at:47:61085:0,at:47:64412:0,0 days 00:02:59.852374800
at:47:61085:0,at:47:64454:0,0 days 00:03:36.864144
at:47:61085:0,at:47:64455:0,0 days 00:04:21.772891200
at:47:61087:0,at:47:64845:0,0 days 00:03:49.204097999
at:47:61090:0,at:47:64837:0,0 days 00:02:34.747994400
at:47:61093:0,at:47:64910:0,0 days 00:03:27.947199600
at:47:61096:0,at:47:61700:0,0 days 00:04:57.432414
at:47:61098:0,at:47:61099:0,0 days 00:04:18.244210800
at:47:61098:0,at:47:61400:0,0 days 00:02:58.998944400
at:47:61098:0,at:47:61429:0,0 days 00:03:45.000720
at:47:61098:0,at:47:62208:0,0 days 00:02:11.151204
at:47:61098:0,at:47:62209:0,0 days 00:00:12.821500800
at:47:61098:0,at:47:64939:0,0 days 00:01:19.080818400
at:47:61098:0,at:47:64940:0,0 days 00:02:23.470717200
at:47:61099:0,at:47:61098:0,0 days 00:04:18.244210800
at:47:61099:0,at:47:61400:0,0 days 00:04:11.827063200
at:47:61099:0,at:47:61428:0,0 days 00:04:43.170207600
at:47:61099:0,at:47:61429:0,0 days 00:02:37.804333200
at:47:61099:0,at:47:61430:0,0 days 00:02:59.623472400
at:47:61099:0,at:47:61431:0,0 days 00:04:55.939188
at:47:61099:0,at:47:62209:0,0 days 00:04:28.254414
at:47:61099:0,at:47:64939:0,0 days 00:03:29.625415200
at:47:61100:0,at:47:61414:0,0 days 00:02:36.254684400
at:47:61100:0,at:47:62507:0,0 days 00:00:43.125472800
at:47:61100:0,at:47:64932:0,0 days 00:04:57.804823200
at:47:61101:0,at:47:61396:0,0 days 00:04:52.046569200
at:47:61101:0,at:47:61399:0,0 days 00:04:38.181050400
at:47:61101:0,at:47:61401:0,0 days 00:01:08.300618400
at:47:61101:0,at:47:61416:0,0 days 00:01:12.797608800
at:47:61101:0,at:47:61417:0,0 days 00:02:57.655417200
at:47:61101:0,at:47:61424:0,0 days 00:03:54.632026800
at:47:61101:0,at:47:64937:0,0 days 00:03:49.969591199
at:47:61101:0,at:47:68172:0,0 days 00:04:10.895800800
at:47:61107:0,at:47:64866:0,0 days 00:04:32.289380400
at:47:61112:0,at:47:64804:0,0 days 00:04:43.078389600
at:47:61112:0,at:47:68289:0,0 days 00:04:20.091046800
at:47:61112:0,at:47:68290:0,0 days 00:02:18.835897200
at:47:61112:0,at:47:68292:0,0 days 00:03:56.769724799
at:47:61112:0,at:47:68293:0,0 days 00:01:49.687053600
at:47:61157:0,at:47:64740:0,0 days 00:03:42.930604800
at:47:61157:0,at:47:64741:0,0 days 00:04:16.776732
at:47:61158:0,at:47:64735:0,0 days 00:04:57.900295200
at:47:61158:0,at:47:64736:0,0 days 00:04:49.417302
at:47:61159:0,at:47:62147:0,0 days 00:01:07.179380400
at:47:61159:0,at:47:64735:0,0 days 00:04:27.961006799
at:47:61159:0,at:47:64736:0,0 days 00:02:36.560133600
at:47:61160:0,at:47:64768:0,0 days 00:04:05.628370800
at:47:61162:0,at:47:62200:0,0 days 00:02:48.918742800
at:47:61162:0,at:47:62234:0,0 days 00:01:17.646744
at:47:61162:0,at:47:64697:0,0 days 00:02:24.200944800
at:47:61163:0,at:47:62497:0,0 days 00:04:19.747797600
at:47:61164:0,at:47:64040:0,0 days 00:04:14.503857600
at:47:61165:0,at:47:64667:0,0 days 00:03:50.434567200
at:47:61166:0,at:47:61366:0,0 days 00:04:54.616940400
at:47:61167:0,at:47:64402:0,0 days 00:03:15.778206
at:47:61167:0,at:47:65465:0,0 days 00:03:38.836234800
at:47:61167:0,at:47:68450:0,0 days 00:03:58.469850
at:47:61168:0,at:47:61314:0,0 days 00:02:43.718269200
at:47:61168:0,at:47:61963:0,0 days 00:01:59.864869200
at:47:61168:0,at:47:64662:0,0 days 00:03:39.039818400
at:47:61168:0,at:47:64663:0,0 days 00:02:54.016350
at:47:61168:0,at:47:68027:0,0 days 00:03:52.106864400
at:47:61170:0,at:47:62273:0,0 days 00:04:29.580351600
at:47:61170:0,at:47:64637:0,0 days 00:03:43.640827200
at:47:61170:0,at:47:68170:0,0 days 00:01:34.591180800
at:47:61170:0,at:47:68187:0,0 days 00:04:52.719859200
at:47:61171:0,at:47:64692:0,0 days 00:02:15.756183600
at:47:61172:0,at:47:61085:0,0 days 00:01:55.502119200
at:47:61172:0,at:47:62185:0,0 days 00:02:00.912591599
at:47:61172:0,at:47:62188:0,0 days 00:04:45.212898
at:47:61172:0,at:47:62495:0,0 days 00:01:25.718509200
at:47:61172:0,at:47:62496:0,0 days 00:02:26.563070400
at:47:61172:0,at:47:64412:0,0 days 00:03:59.688831600
at:47:61182:0,at:47:61192:0,0 days 00:03:13.030102800
at:47:61190:0,at:47:61227:0,0 days 00:04:30.539607600
at:47:61190:0,at:47:62416:0,0 days 00:01:41.510190
at:47:61190:0,at:47:65206:0,0 days 00:02:22.090452
at:47:61190:0,at:47:68390:0,0 days 00:04:48.795502800
at:47:61192:0,at:47:61182:0,0 days 00:03:13.030102800
at:47:61195:0,at:47:2251:0,0 days 00:03:21.284712
at:47:61195:0,at:47:68237:0,0 days 00:03:31.672566
at:47:61196:0,at:47:2251:0,0 days 00:04:16.619232
at:47:61196:0,at:47:61477:0,0 days 00:02:55.580316
at:47:61196:0,at:47:61941:0,0 days 00:02:23.830548
at:47:61196:0,at:47:68460:0,0 days 00:02:18.226075200
at:47:61201:0,at:47:68192:0,0 days 00:01:49.372370400
at:47:61211:0,at:47:65213:0,0 days 00:04:55.320769200
at:47:61211:0,at:47:65214:0,0 days 00:04:48.635205600
at:47:61214:0,at:47:65191:0,0 days 00:01:46.826940
at:47:61215:0,at:47:66254:0,0 days 00:04:06.779837999
at:47:61219:0,at:47:64336:0,0 days 00:03:49.716345600
at:47:61219:0,at:47:68282:0,0 days 00:03:07.311034800
at:47:61222:0,at:47:65247:0,0 days 00:02:07.678341600
at:47:61223:0,at:47:1193:0,0 days 00:02:31.235557200
at:47:61223:0,at:47:65245:0,0 days 00:04:32.680484400
at:47:61223:0,at:47:68280:0,0 days 00:01:27.219298800
at:47:61224:0,at:47:1198:0,0 days 00:03:31.446414
at:47:61224:0,at:47:68279:0,0 days 00:04:41.096596800
at:47:61225:0,at:47:61259:0,0 days 00:04:36.989889600
at:47:61226:0,at:47:2244:0,0 days 00:03:59.871675600
at:47:61226:0,at:47:61250:0,0 days 00:02:38.726610
at:47:61226:0,at:47:61251:0,0 days 00:03:27.968360400
at:47:61226:0,at:47:65114:0,0 days 00:02:34.234594800
at:47:61226:0,at:47:65270:0,0 days 00:04:12.644904
at:47:61227:0,at:47:61190:0,0 days 00:04:30.539607600
at:47:61227:0,at:47:62416:0,0 days 00:02:51.425736
at:47:61230:0,at:47:65202:0,0 days 00:02:54.208550400
at:47:61233:0,at:47:65199:0,0 days 00:04:18.169777199
at:47:61234:0,at:47:66125:0,0 days 00:04:00.727240800
at:47:61234:0,at:47:66332:0,0 days 00:03:31.673703600
at:47:61234:0,at:47:68388:0,0 days 00:01:47.990481600
at:47:61236:0,at:47:66123:0,0 days 00:03:26.434414800
at:47:61236:0,at:47:66124:0,0 days 00:04:03.320108400
at:47:61236:0,at:47:68387:0,0 days 00:00:31.671251999
at:47:61239:0,at:47:61004:0,0 days 00:04:14.846408400
at:47:61239:0,at:47:66126:0,0 days 00:01:42.393252
at:47:61239:0,at:47:66325:0,0 days 00:03:09.474343200
at:47:61239:0,at:47:68324:0,0 days 00:02:56.168138400
at:47:61240:0,at:47:61003:0,0 days 00:01:35.145404400
at:47:61240:0,at:47:61241:0,0 days 00:03:48.612671999
at:47:61240:0,at:47:66315:0,0 days 00:01:15.945880800
at:47:61240:0,at:47:66316:0,0 days 00:04:31.175695200
at:47:61241:0,at:47:61003:0,0 days 00:02:16.246608
at:47:61241:0,at:47:61240:0,0 days 00:03:48.612671999
at:47:61241:0,at:47:68276:0,0 days 00:04:11.437334400
at:47:61243:0,at:47:61244:0,0 days 00:01:15.950971200
at:47:61243:0,at:47:65270:0,0 days 00:02:44.266362
at:47:61244:0,at:47:2244:0,0 days 00:04:35.242046400
at:47:61244:0,at:47:61243:0,0 days 00:01:15.950971200
at:47:61244:0,at:47:65270:0,0 days 00:02:58.196968800
at:47:61245:0,at:47:61247:0,0 days 00:02:04.635481200
at:47:61245:0,at:47:61248:0,0 days 00:04:58.021546800
at:47:61245:0,at:47:65116:0,0 days 00:04:08.381866800
at:47:61245:0,at:47:65273:0,0 days 00:03:01.074834
at:47:61247:0,at:47:61245:0,0 days 00:02:04.635481200
at:47:61247:0,at:47:61248:0,0 days 00:03:09.641934
at:47:61247:0,at:47:65116:0,0 days 00:02:14.027960400
at:47:61247:0,at:47:65273:0,0 days 00:03:29.435144400
at:47:61248:0,at:47:61245:0,0 days 00:04:58.021546800
at:47:61248:0,at:47:61247:0,0 days 00:03:09.641934
at:47:61248:0,at:47:61249:0,0 days 00:03:55.881712800
at:47:61248:0,at:47:65116:0,0 days 00:03:11.823721200
at:47:61248:0,at:47:65117:0,0 days 00:03:59.475816
at:47:61248:0,at:47:65273:0,0 days 00:04:24.271449600
at:47:61249:0,at:47:61248:0,0 days 00:03:55.881712800
at:47:61249:0,at:47:65273:0,0 days 00:02:44.534889600
at:47:61250:0,at:47:61226:0,0 days 00:02:38.726610
at:47:61250:0,at:47:61251:0,0 days 00:02:25.662998400
at:47:61250:0,at:47:65114:0,0 days 00:01:23.259590400
at:47:61250:0,at:47:65269:0,0 days 00:04:49.098176400
at:47:61251:0,at:47:61226:0,0 days 00:03:27.968360400
at:47:61251:0,at:47:61250:0,0 days 00:02:25.662998400
at:47:61251:0,at:47:65114:0,0 days 00:03:44.922438
at:47:61251:0,at:47:65270:0,0 days 00:04:22.133550
at:47:61255:0,at:47:61256:0,0 days 00:04:59.479507200
at:47:61256:0,at:47:61255:0,0 days 00:04:59.479507200
at:47:61256:0,at:47:65273:0,0 days 00:04:46.964143200
at:47:61257:0,at:47:65428:0,0 days 00:03:03.577150800
at:47:61257:0,at:47:65429:0,0 days 00:02:10.485905999
at:47:61257:0,at:47:68148:0,0 days 00:04:41.161864800
at:47:61258:0,at:47:62114:0,0 days 00:04:32.620782
at:47:61258:0,at:47:65432:0,0 days 00:03:05.074232400
at:47:61258:0,at:47:66600:0,0 days 00:02:25.778227200
at:47:61258:0,at:47:68147:0,0 days 00:04:40.594044
at:47:61259:0,at:47:61225:0,0 days 00:04:36.989889600
at:47:61260:0,at:47:61924:0,0 days 00:04:36.513735600
at:47:61261:0,at:47:61349:0,0 days 00:03:15.260169600
at:47:61261:0,at:47:65503:0,0 days 00:03:23.999702400
at:47:61263:0,at:47:61269:0,0 days 00:04:43.558104
at:47:61263:0,at:47:61270:0,0 days 00:04:41.389633200
at:47:61263:0,at:47:68287:0,0 days 00:04:55.335817200
at:47:61266:0,at:47:61268:0,0 days 00:00:24.328764
at:47:61266:0,at:47:68288:0,0 days 00:04:20.434807200
at:47:61268:0,at:47:61266:0,0 days 00:00:24.328764
at:47:61268:0,at:47:68288:0,0 days 00:04:16.368747600
at:47:61269:0,at:47:61263:0,0 days 00:04:43.558104
at:47:61269:0,at:47:61270:0,0 days 00:03:44.503686
at:47:61269:0,at:47:68287:0,0 days 00:02:40.607592
at:47:61270:0,at:47:61263:0,0 days 00:04:41.389633200
at:47:61270:0,at:47:61269:0,0 days 00:03:44.503686
at:47:61270:0,at:47:61271:0,0 days 00:01:49.259391600
at:47:61270:0,at:47:61272:0,0 days 00:04:13.313226
at:47:61270:0,at:47:65144:0,0 days 00:03:55.819414799
at:47:61270:0,at:47:68287:0,0 days 00:01:15.044012400
at:47:61271:0,at:47:61270:0,0 days 00:01:49.259391600
at:47:61271:0,at:47:61272:0,0 days 00:03:04.367869200
at:47:61271:0,at:47:65143:0,0 days 00:04:43.778085600
at:47:61271:0,at:47:65144:0,0 days 00:02:18.352284
at:47:61271:0,at:47:68287:0,0 days 00:02:51.768304800
at:47:61272:0,at:47:61270:0,0 days 00:04:13.313226
at:47:61272:0,at:47:61271:0,0 days 00:03:04.367869200
at:47:61272:0,at:47:65143:0,0 days 00:01:41.961403200
at:47:61272:0,at:47:65144:0,0 days 00:01:28.360318800
at:47:61272:0,at:47:68287:0,0 days 00:04:31.903075200
at:47:61273:0,at:47:62179:0,0 days 00:02:11.899402800
at:47:61273:0,at:47:65142:0,0 days 00:02:29.520214800
at:47:61282:0,at:47:65152:0,0 days 00:03:37.403560800
at:47:61284:0,at:47:65196:0,0 days 00:01:21.070812
at:47:61285:0,at:47:61289:0,0 days 00:04:38.081179200
at:47:61285:0,at:47:61303:0,0 days 00:02:05.488306800
at:47:61286:0,at:47:65179:0,0 days 00:04:09.988215600
at:47:61288:0,at:47:61310:0,0 days 00:04:23.125346400
at:47:61288:0,at:47:61885:0,0 days 00:02:50.695011600
at:47:61288:0,at:47:61886:0,0 days 00:04:28.938594
at:47:61288:0,at:47:62301:0,0 days 00:02:47.095274400
at:47:61288:0,at:47:62302:0,0 days 00:02:11.318157600
at:47:61289:0,at:47:61285:0,0 days 00:04:38.081179200
at:47:61290:0,at:47:61291:0,0 days 00:03:58.250779200
at:47:61291:0,at:47:61290:0,0 days 00:03:58.250779200
at:47:61291:0,at:47:61292:0,0 days 00:04:22.514213999
at:47:61292:0,at:47:61291:0,0 days 00:04:22.514213999
at:47:61295:0,at:47:61296:0,0 days 00:04:43.119328800
at:47:61296:0,at:47:1201:0,0 days 00:04:48.040453200
at:47:61296:0,at:47:61295:0,0 days 00:04:43.119328800
at:47:61297:0,at:47:61298:0,0 days 00:03:48.767547600
at:47:61298:0,at:47:61297:0,0 days 00:03:48.767547600
at:47:61300:0,at:47:62010:0,0 days 00:03:59.857149600
at:47:61301:0,at:47:61304:0,0 days 00:01:56.616275999
at:47:61301:0,at:47:61306:0,0 days 00:03:35.709548400
at:47:61301:0,at:47:61315:0,0 days 00:04:15.517135199
at:47:61301:0,at:47:61316:0,0 days 00:03:33.307686
at:47:61301:0,at:47:62248:0,0 days 00:01:04.395406800
at:47:61301:0,at:47:68417:0,0 days 00:04:02.371940400
at:47:61303:0,at:47:61285:0,0 days 00:02:05.488306800
at:47:61304:0,at:47:61301:0,0 days 00:01:56.616275999
at:47:61304:0,at:47:61306:0,0 days 00:03:17.847907200
at:47:61304:0,at:47:61316:0,0 days 00:04:32.912306400
at:47:61304:0,at:47:62248:0,0 days 00:01:23.361412800
at:47:61304:0,at:47:68417:0,0 days 00:04:15.304717199
at:47:61305:0,at:47:61317:0,0 days 00:04:13.352772
at:47:61305:0,at:47:64220:0,0 days 00:04:38.715672
at:47:61305:0,at:47:64349:0,0 days 00:03:34.848756
at:47:61306:0,at:47:61301:0,0 days 00:03:35.709548400
at:47:61306:0,at:47:61304:0,0 days 00:03:17.847907200
at:47:61306:0,at:47:62248:0,0 days 00:02:37.464979200
at:47:61306:0,at:47:65381:0,0 days 00:04:58.921219200
at:47:61306:0,at:47:65382:0,0 days 00:03:38.288700
at:47:61306:0,at:47:68417:0,0 days 00:01:14.037157200
at:47:61307:0,at:47:61671:0,0 days 00:03:27.174960
at:47:61307:0,at:47:64218:0,0 days 00:02:35.042928
at:47:61307:0,at:47:65382:0,0 days 00:02:42.574898400
at:47:61307:0,at:47:65383:0,0 days 00:01:19.623230400
at:47:61307:0,at:47:65394:0,0 days 00:04:34.805251200
at:47:61309:0,at:47:61311:0,0 days 00:02:51.414338400
at:47:61309:0,at:47:61317:0,0 days 00:04:51.316500
at:47:61309:0,at:47:64218:0,0 days 00:04:46.827494400
at:47:61309:0,at:47:68462:0,0 days 00:01:18.554836800
at:47:61310:0,at:47:61288:0,0 days 00:04:23.125346400
at:47:61310:0,at:47:61886:0,0 days 00:02:59.303432400
at:47:61310:0,at:47:62301:0,0 days 00:01:36.045436800
at:47:61310:0,at:47:64024:0,0 days 00:01:16.130226
at:47:61311:0,at:47:61309:0,0 days 00:02:51.414338400
at:47:61311:0,at:47:61317:0,0 days 00:02:47.945896800
at:47:61311:0,at:47:64219:0,0 days 00:04:40.952049600
at:47:61311:0,at:47:68462:0,0 days 00:03:56.141888400
at:47:61312:0,at:47:61322:0,0 days 00:03:08.980419600
at:47:61312:0,at:47:62443:0,0 days 00:04:50.573848800
at:47:61312:0,at:47:64026:0,0 days 00:03:47.227820400
at:47:61313:0,at:47:61328:0,0 days 00:03:25.853151600
at:47:61313:0,at:47:61924:0,0 days 00:03:53.899257599
at:47:61313:0,at:47:61925:0,0 days 00:02:19.457278800
at:47:61313:0,at:47:64215:0,0 days 00:04:28.955434800
at:47:61313:0,at:47:64216:0,0 days 00:03:17.983342800
at:47:61313:0,at:47:68283:0,0 days 00:04:48.053312400
at:47:61314:0,at:47:61168:0,0 days 00:02:43.718269200
at:47:61314:0,at:47:61963:0,0 days 00:03:09.140155200
at:47:61314:0,at:47:64663:0,0 days 00:04:08.840701200
at:47:61314:0,at:47:64666:0,0 days 00:04:11.633793599
at:47:61315:0,at:47:61301:0,0 days 00:04:15.517135199
at:47:61315:0,at:47:61316:0,0 days 00:01:57.032378400
at:47:61316:0,at:47:61301:0,0 days 00:03:33.307686
at:47:61316:0,at:47:61304:0,0 days 00:04:32.912306400
at:47:61316:0,at:47:61315:0,0 days 00:01:57.032378400
at:47:61316:0,at:47:62248:0,0 days 00:04:31.871179200
at:47:61317:0,at:47:61305:0,0 days 00:04:13.352772
at:47:61317:0,at:47:61309:0,0 days 00:04:51.316500
at:47:61317:0,at:47:61311:0,0 days 00:02:47.945896800
at:47:61321:0,at:47:61060:0,0 days 00:04:38.706585600
at:47:61321:0,at:47:64458:0,0 days 00:03:22.703720400
at:47:61322:0,at:47:61312:0,0 days 00:03:08.980419600
at:47:61322:0,at:47:62443:0,0 days 00:01:42.240781200
at:47:61322:0,at:47:64022:0,0 days 00:02:49.197184800
at:47:61322:0,at:47:64026:0,0 days 00:02:33.890204400
at:47:61323:0,at:47:65192:0,0 days 00:04:21.285735600
at:47:61325:0,at:47:65202:0,0 days 00:04:11.058963600
at:47:61327:0,at:47:65175:0,0 days 00:04:32.450426400
at:47:61328:0,at:47:61313:0,0 days 00:03:25.853151600
at:47:61328:0,at:47:61923:0,0 days 00:02:04.372843200
at:47:61328:0,at:47:61924:0,0 days 00:01:16.720759200
at:47:61328:0,at:47:61925:0,0 days 00:01:36.520680
at:47:61329:0,at:47:61403:0,0 days 00:04:38.537414400
at:47:61329:0,at:47:61404:0,0 days 00:04:11.665203600
at:47:61329:0,at:47:61417:0,0 days 00:02:20.606125200
at:47:61329:0,at:47:61423:0,0 days 00:01:13.876780800
at:47:61329:0,at:47:61424:0,0 days 00:01:31.343044800
at:47:61329:0,at:47:61426:0,0 days 00:03:42.572721600
at:47:61331:0,at:47:1160:0,0 days 00:03:54.595184399
at:47:61331:0,at:47:61357:0,0 days 00:04:23.484957600
at:47:61335:0,at:47:61627:0,0 days 00:01:51.282120
at:47:61335:0,at:47:61677:0,0 days 00:03:41.520679200
at:47:61335:0,at:47:64234:0,0 days 00:04:35.240350800
at:47:61336:0,at:47:61603:0,0 days 00:02:47.792248800
at:47:61336:0,at:47:61604:0,0 days 00:03:46.805130
at:47:61336:0,at:47:62520:0,0 days 00:03:05.156362800
at:47:61336:0,at:47:64080:0,0 days 00:04:31.857650400
at:47:61338:0,at:47:62233:0,0 days 00:02:19.957992
at:47:61339:0,at:47:62142:0,0 days 00:03:13.264624800
at:47:61340:0,at:47:64108:0,0 days 00:04:57.456231600
at:47:61341:0,at:47:62246:0,0 days 00:01:32.899105200
at:47:61341:0,at:47:64115:0,0 days 00:04:21.877629600
at:47:61341:0,at:47:64116:0,0 days 00:04:10.738056
at:47:61341:0,at:47:64118:0,0 days 00:04:29.057088
at:47:61341:0,at:47:1191:0,0 days 00:01:01.694125200
at:47:61343:0,at:47:61563:0,0 days 00:04:15.968218800
at:47:61343:0,at:47:61566:0,0 days 00:02:17.244340800
at:47:61343:0,at:47:61569:0,0 days 00:03:48.133422
at:47:61343:0,at:47:61868:0,0 days 00:03:30.797989200
at:47:61343:0,at:47:61986:0,0 days 00:04:24.292603200
at:47:61343:0,at:47:62306:0,0 days 00:01:57.215179200
at:47:61343:0,at:47:64010:0,0 days 00:02:32.604633600
at:47:61343:0,at:47:64233:0,0 days 00:04:14.360991600
at:47:61343:0,at:47:66413:0,0 days 00:02:56.517446400
at:47:61343:0,at:47:68442:0,0 days 00:04:45.619564800
at:47:61345:0,at:47:64238:0,0 days 00:03:49.911897599
at:47:61345:0,at:47:65405:0,0 days 00:04:39.544910400
at:47:61346:0,at:47:64244:0,0 days 00:03:47.799086400
at:47:61347:0,at:47:64245:0,0 days 00:04:21.980542800
at:47:61348:0,at:47:64223:0,0 days 00:04:03.345366
at:47:61349:0,at:47:61261:0,0 days 00:03:15.260169600
at:47:61349:0,at:47:65504:0,0 days 00:02:50.305326
at:47:61350:0,at:47:61356:0,0 days 00:03:03.242034
at:47:61350:0,at:47:65583:0,0 days 00:00:52.382844
at:47:61350:0,at:47:68278:0,0 days 00:04:15.935797200
at:47:61351:0,at:47:62321:0,0 days 00:04:42.356010
at:47:61351:0,at:47:65584:0,0 days 00:03:04.647031200
